text,rating,informative
"App is almost perfect.
",5.0,0
"Works well and like it is supposed it
",5.0,0
"This is a great enhancement over the default Samsung app installed in the phone.
",5.0,0
"Easiest keyboard to use and has logical predictions to use and a decent auto correct that will spell words correctly!
",5.0,0
"This is by far the best third party keyboard on the market.
",4.0,0
"I was a Swyper for a long time, but bugs (and a sale price) had me check out SwiftKey.
",4.0,0
"Otherwise this would be five stars.
",4.0,0
"Best keyboard hands down.
",5.0,0
"The accuracy and predictions are awesome; they even come up in other languages.
",5.0,0
"When I got my Samsung S3 I basically gave up texting....
",5.0,0
"the keyboard really sucks.
",5.0,0
"This app has me back in communication again.
",5.0,0
"Most of my friends are glad.
",5.0,0
"Love this app.
",5.0,0
"It's by far one of the best for Android devices.
",5.0,0
"Beats the crap out of the go keyboard free bee app
",5.0,0
"With both of these it would be awesome & would then earn 5 stars...
",3.0,0
"I absolutely love the word predictions this app shows.
",5.0,0
"Almost all the time,  it would show the next word I was planning to type.
",5.0,0
"Thank you for your hard work and I look forward to your next update.
",5.0,0
"Worth every penny!
",5.0,0
"As in how long do we THE PAYING CUSTOMERS HAVE TO WAIT!??
",1.0,0
"I'M ABOUT TO UN INSTALL REAL QUICK.
",1.0,0
"This app means a lot to me.
",5.0,0
"I alpha tested this app and the reason I liked it then is still the case now.
",5.0,0
"This app has gone through some visual and back end changes, but since the beginning and current it does great with predicting the next word that you want to input.
",5.0,0
"It is accurate next to none.
",5.0,0
"It has a great look and awesome development and innovation with this keyboard that I can say I haven't seen anywhere else.
",5.0,0
"I love this keyboard and it beats my phone's default one anyday!
",4.0,0
"It has a smooth and great interface as well.
",4.0,0
"Not like English keyboard English keyboard has an excellent size
",1.0,0
"My favourite keyboard on he market.
",5.0,0
"Had it on my Samsung Admire, and it was great on that.
",5.0,0
"On the Galaxy S3 its amazing.
",5.0,0
"It's allows me to half-a** typing on my phone as it remembers what I type.
",5.0,0
"Best keyboard I've ever used.
",5.0,0
"It predicts words wonderfully and makes typing a lot more intuitive than on my stock keyboard.
",5.0,0
"You can seriously type gibberish and this will get it right.
",5.0,0
"Strange, no one else is seeing this issue.
",4.0,0
"Nevertheless the stars for its great word prediction feature
",4.0,0
"Dear friends this application is not for us.
",2.0,0
"I have downloaded by mistake and now I am not using it.
",2.0,0
"Otherwise in regards to function it is same as android sans themes and colours.
",2.0,0
"There is nothing that really compares to SwiftKey.
",5.0,0
"It is super responsive and fairly accurate with its prefiticitons.
",5.0,0
"Highly recommended this application if you're searching for an alternative.
",5.0,0
"Definitely worth it!
",5.0,0
"Only problem I have now is that I reply super fast to text lol...
",5.0,0
"I love this app..
",5.0,0
"I have to switch back to portrait.
",5.0,0
"When I first purchased this keyboard, I loved it.
",3.0,0
"I've uninstalled it and reinstalled to no avail.
",3.0,0
"I'd like to enjoy this keyboard again.
",3.0,0
"Best keyboard app on the market.
",5.0,0
"I have use this for awhile and have not been disapointed, im currently installing it to my asus transformer prime
",5.0,0
"Version 2 was amazing.
",4.0,0
"I could touch type and it would know what I meant.
",4.0,0
"Love personalization on my phone and it fits
",5.0,0
"specially when I go up to 5 words without typing anything :)
",5.0,0
"Simply the best keyboard on Android play store.
",5.0,0
"Thoroughly deserve every single dollar spent.
",5.0,0
"Won't be using any keyboard besides this.
",5.0,0
"Sincerely, I've never thought typing on my phone would be easier than typing on my computer.
",5.0,0
"This app changed my mind.
",5.0,0
"Sometimes, it simply amazes you how it corrects every typo, and how it predicts your whole sentence.
",5.0,0
"I'm faster than my blackberry friends at messaging!
",5.0,0
"And I wrote all this in about 30 secs.
",5.0,0
"For whatever reason, the native keyboard app on the galaxy S3 is awful.
",5.0,0
"So happy I found this app.
",5.0,0
"It makes my user experience way better.
",5.0,0
"I love the occasional messages saying you have saved ten thousand keystrokes (or however many) think of all the time I could have wasted typing them in!
",5.0,0
"Also great feature having the auto space after chosen word, hubbies HTC keyboard doesn't have that soIendupwritingonereallylongword! (galaxy Ace 2)
",5.0,0
"You really dont know what you are missing if you dont try it.
",5.0,0
"Over the last 3 years i've tried many phones but Swift keyboard just works like charm.
",5.0,0
"better than all the stock keyboards.
",5.0,0
"Trust me give it a try and you wont allow yourself to get back to the old stock keyboard.
",5.0,0
"And finally I cant explain how accurate the word predictions are as in you and your phone share some sort of telepathy powers.
",5.0,0
"Beggars belief try it now.
",5.0,0
"I better be able to upgrade for free.
",5.0,0
"I love this keyboard though.
",5.0,0
"I love this app.
",4.0,0
"I use it on my Samsung Galaxy S3 on Android 4.1.1 Jelly Bean.
",4.0,0
"The only complaint I do have are a couple of bugs.
",4.0,0
"I will give this app five stars when these things are fixed.
",4.0,0
"The predictive text of my built in Samsung was appalling.
",5.0,0
"This works a million times better and doesn't get in the way.
",5.0,0
"You can get 90% there intuitively at which point it's worth training yourself to use it accurately.
",5.0,0
"SwiftKey keyboard
",5.0,0
"Absolutely awesome.
",4.0,0
"This keyboard changed my mind about typing on a touch-screen.
",4.0,0
"but I can put up with it since my typing would take much longer without this keyboard even taking that into account.
",4.0,0
"I love the support for multiple dictionaries at the same time, works very well.
",4.0,0
"Couldn't find a better keyboard anywhere
",5.0,0
"Other than that its worth the money.
",3.0,0
"Combines English and Afrikaans keyboards flawlessly!
",5.0,0
"This is on another level than the keyboard that came with my galaxy s3, which was terrible -
",5.0,0
"If you daily have to text in different languages THIS IS the keyboard to get.
",5.0,0
"It supports three of them and the utilisation is flawless!
",5.0,0
"A real pleasure.
",5.0,0
"Moreover the prediction is scary of accuracy!
",5.0,0
"Very nice appp...
",5.0,0
"Works like butter on my note...
",5.0,0
"A definite download...
",5.0,0
"It also learns from emails I didn't write, just replied to!
",3.0,0
"Good substitute for stock keyboard.
",4.0,0
"Buy this app
",5.0,0
"Pretty much unusable.
",1.0,0
"Literally THE BEST keyboard for Android.
",5.0,0
"I sell phones, and recommend this to all of my guests.
",5.0,0
"Saved my life...
",5.0,0
"Thanks a lot
",5.0,0
"Not even the stock ones.
",5.0,0
"But common in wanna see SwiftKey flow!
",5.0,0
"I would definitely recommend this product.
",5.0,0
"It's hard to say all the things that this program does so I will just say try the trial version and you might get hooked.
",5.0,0
"Predictions works amazingly, you have to use 30 days trial to believe.
",5.0,0
"I've been using this app since June.
",1.0,0
"I never seen a useful update.
",1.0,0
"Tryed to delete it and install it again,doesn't work.
",1.0,0
"I paid almost 4 euro for this, can't be possible.
",1.0,0
"Can you make a useful update please?
",1.0,0
"Till that customers, if you have a SGN, DON'T INSTALL.
",1.0,0
"Amoung many great features, I especially like that rather than switching to numbers amd symbols,  (which you can,) you can hold key down, and selected # or smybol is inserted.
",5.0,0
"This is honestly best keyboard I've ever used!
",5.0,0
"Predictions get better the longer you use the app.
",5.0,0
"Definitely worth the cost.
",5.0,0
"Love the update, minus that issue.
",4.0,0
"Excellent layout.
",5.0,0
"Great app.
",5.0,0
"Just love it and can't function without it.
",5.0,0
"Perfect for people that regularly communicate in 2 languages or more.
",5.0,0
"Really a convenient keyboard which pampers your fingers..
",5.0,0
"I've tried every Android keyboard and this one is the least intrusive in its design and the most intelligent in its prediction algo.
",5.0,0
"Love this keyboard.
",5.0,0
"Typing has never been easier!
",5.0,0
"Love this keyboard
",5.0,0
"I love this keyboard!
",5.0,0
"Best keyboard
",5.0,0
"This app makes touch screen typing as good,  or dare I say better than the blackberry hard keyboard.
",5.0,0
"The auto correct and predictive auto fill are the best thing to ever happen to a phone.
",5.0,0
"When I use my wife's iPhone keyboard now,  it makes me want to smash it into pieces because it is so bad compared to swift key.
",5.0,0
"I thought it was just ok but now I think it's one of the best purchases on my phone.
",5.0,0
"It has learned the words I type and the names, even difficult ones.
",5.0,0
"When you put it all together, you have a winner.
",5.0,0
"Perfect key size, fast, fantastic auto-predict and all the options that you would expect.
",5.0,0
"Excellent update.
",5.0,0
"I've been using this keyboard for over two years and they keep making it better.
",5.0,0
"Even for major releases, they keep releasing as updates rather than a new app that you would have to pay for.
",5.0,0
"tnx for including tagalog
",5.0,0
"I love this app.
",2.0,0
"I use it on my Samsung Galaxy S3 on Android 4.1.1 Jelly Bean.
",2.0,0
"The only complaints I do have are a couple of bugs.
",2.0,0
"I will give this app five stars when these things are fixed.
",2.0,0
"Well worth the pittance they charge, saves a ridiculous amount of time composing texts and emails.
",5.0,0
"Hinglish support is awesome!!
",5.0,0
"Best keyboard is still getting better!
",5.0,0
"Testing Flow now and it is the best of both possibilities!
",5.0,0
"With the recently added tagalog support, it just became perfect for me!
",5.0,0
"Thanks SwiftKey!
",5.0,0
"Way better than stock!
",4.0,0
"I really like this keyboard over the stock version..
",5.0,0
"Easy, great prediction and incredibly functional...
",5.0,0
"A must for any Android!
",5.0,0
"I've never used third-party keyboards before but this sounded good enough to try.
",5.0,0
"It's actually my first time using the qwerty layout on a mobile device, too.
",5.0,0
