text,rating
"my grandkids play this all the time they love it and they are learning to be responsible.
",5
"just did this for fishbucks!
",5
"xd
",5
"great game
",4
"this game is absolutely fabulous, if yu like virtual games and fish , yu will love this game.
",5
"great game so addicting
",5
"i love this game
",5
"i've been a long time player of this app,  the longer i play it now the more i get discouraged.
",2
"it force closes a lot and runs slower then ever.
",2
"i hope in 2013 they fix these problems.
",2
"i love this game!i get to have a fish, even though my real one died.
",5
"love this game
",5
"my daughter loves taking care of the fish!
",4
"i love this app it makes me feel like i have my own fish bowl
",5
"like a little too much!
",5
"i left my fish for 1 day and now i have 18 tanks of dead fish!
",3
"why can't they survive for 1 day without me?
",3
"i absolutely love this game.
",5
"it is great for my son because its easy and i dont have any problems with it.
",5
"this game is addictive and awesome fun!
",4
"great game
",5
"wish you could earn more fishbucks!
",4
"if you play ha on facebook you'll love tap fish.
",5
"game has increased in cost to play in last year.
",1
"company has changed focus to figuring out how to make more profit from players.
",1
"so sad.
",1
"really good game but it takes patience
",5
"living in an apartment and not being able to have a fish tank this app makes it easy
",5
"it keeps me occupied and great way to have pets and relaxed responsibilities
",5
"i love tap fish
",4
"i love this game
",4
"great game
",5
"this is a very good game if you dont have any pets
",5
"a person/gamer needs to be able to convert coins into fish bucks.
",5
"there's a certain point where u get stuck.
",5
"but creative and wonderful views of your own fish tanks!
",5
"time = tons of fun.
",5
"great game
",5
"fun game
",5
"this is a realy fun game
",5
"love the game, but its got problems loading.
",3
"fun to play
",5
"great game my son loves the fish
",5
"fun, makes me miss my old fishtank!
",4
"tap fish
",4
"awsome game
",5
"i have learned that the fish actually flat at the top of the tank dead until they are revived.
",3
"dont change anything....except maybe extra ""fish bucks""
",5
"when you level up..
",5
"i like to play tap fish
",5
"spongebob grunting
",5
"i love this game.
",5
"loaded fast....easy to use...fun to play.
",5
"great app.
",4
"need more ways to get funds.
",4
"bought fish buck and never got them 20.00 worth now have to call bank to fight it
",1
"when i go to breed fish it force closes on my htc one v please fix
",1
"when ever i try to breed mystery fish it always tells me i haven't any to breed.
",4
"i keep buying mystery fish but it just wont work.
",4
"otherwise its a great game.
",4
"zing amazing xool cool awsome
",5
"bought fish buck and never got them 20.00 worth now have to call bank to fight it stop deleteing my post and refund my money!!!!
",1
"great fun, but needs fish easier to get!
",4
"all my fish went missing, my breeding tanks say i have fish ready but no fish inside of them... please fix  :-(
",1
"after the last update, it will not let me breed my normal breedables because the breed and cancel buttons won't show up.
",3
"fix this asap!!!!
",3
"most of my fish have disapered since i have updated it
",1
"just taken a load off fish off me snd won't let me breed fish
",5
"all bred fish are missing from tanks (350+ fish).
",1
"breeding tanks won't work and graphics are missing.
",1
"past event (christmas) is still present with an error if you try to open it.
",1
"your update has taking most of my fish off my game and it won't let me bread anymore you best sort the job out!!
",4
"nice game if you like fish.
",5
"i should have +20 fish bucks, but instead i have -78.
",4
"i love this game
",5
"fun game good for all ages!!
",5
"very cool game makes you feel you have a real tank.
",5
"daughter loves it
",5
"its easy to play.
",5
"i can't get my love over 91... even when i purchase different items...
",5
"if u love to have fishes in a tank this is the perfect game to help take care ur pet
",5
"great game!
",4
"i love tap fish
",5
"great app
",5
"fun game
",5
"it is a really great game for kids to play to have fun and have a little  aquarium on your phone
",5
"add me please.
",5
"greeneyes1708,purplelife.
",5
"play everyday
",5
"really addicting great game !
",4
"helps pass time
",3
"fun game my lil girl loves it.
",4
"fish tank without the real hassel.
",4
"don't be a hater it's awesome
",5
"love it need.
",5
"more.
",5
"coin fish lower.
",5
"great fun really enjoy taking care of these fish
",5
"its lags a little and some of the fish cost alot but overall its a good game
",4
"i got tired of never earning any, so i just deleted the game.
",2
"i am a fish lover but hate fooling with a real fish tank!
",5
"so this is perfact for me!
",5
"beautiful fish, i love shopping in the store for all your tank basic needs, from wide selection of fish, to your tank decorations!!!
",5
"my favorite pets without the mess or hassel  :-p
",5
"free fish bucks
",5
"itz fun
",5
"i like this game, it will be better if there is a way to share gifts with social friends.
",5
"so zen so colorfull i njoy it
",5
"cool game
",4
"epic game ever but give ways to get more fish bucks easier :) also, make prices lower i had 4 stars and i lowered it to 3.
",3
"because you guys are making more fish prices higher and higher like 100000 what is that were not buying that much money!
",3
"good game... some force close and slowdown from time to time
",4
"i really like tap fish.
",3
"and i've been playing a long time.
",3
"but my issue is to be able to move my tanks from my old phone to.
",3
"the new one....and coins for bucks!!
",3
"visit my tanks ""fishfanzy1116""
",3
"please help me move tanks to my new phone...was at level 36 with 29 tanks and now back to level 4 with 3 tanks!
",3
"and lost alot of great fish too!!
",3
"help!!!
",3
"5 stars if i could get help on this!!!
",3
"fun game tapfish is a great game
",5
"tap fish is an amazing game.
",5
"it is sooo addicting
",5
"love this game but i cant open any of my neignblr tanks keeps sayi.g cant open server or someghing like that
",4
"really fun and addicting so glad they give you fish bucks when you complete a level.
",5
"this game is excellent!
",5
"fun game!
",4
"i love this game
",5
"love this game
",5
"i love collecting fish and decorations!
",5
"awesome fun game
",5
"its good but never connects to server
",3
"love this game.
",4
"wish i could have got all my fish i use to have.
",4
"i had to change cell phone and number.
",4
"i like the game but wish the fish could not die.
",4
"sometimes i can't get the internet and the will die if not fed once a day.
",4
"great game, addicting
",5
"ad d me i'm new plz add i want and need freindz i just have 2 freindz plz add!
",5
"its fun and enjoyable it feels like u have real fish
",5
"absolutely love it and will get all the upgrades.
",5
"fun and addictive!
",5
"pretty good but limited playability without in-app purchases.
",4
"very entertaining and enjoyable love this game.
",5
"grab em while u can
",5
"tap fish
",5
"im hooked
",5
"why am i starting the new years fish event today???
",2
"favorite app
",5
"i like all the cool fish thats on this game
",5
"takes a lot of money.
",3
"all the cool fish cost.
",3
"extra breeding tanks, too.
",3
"this app is a cool app, you can make will breed fish and the fish will turn out to be a mystery fish, ones you never see in the ocean or anywhere just this app
",5
"i would give a 5 star, but not until tapfish makes it easier to buy products from the store.
",3
"it would be nice if we could purchase more than one item at a time, rather than going back and forth for same item.
",3
"more trouble than it's worth.
",3
"she loveswatching the fish swim and the different kinds
",5
"its a fun game..its you a chance to be a creative and not spend real money while doing so
",5
"this is such a great game
",5
"lucid...love it!
",5
"awesome,cool and fishy
",5
"a great game
",5
"it's good time waster
",4
"i enjoy the breeding and events.
",5
"should be easier ways to get free fish bucks..
",4
"addictive to say the least.
",1
"can't hardly put it down!
",1
"i can't afford a fish tank on my own right now, so i've made a few virtual ones! :)
",4
"it's difficult to get fish bucks though....
",4
