text,rating
"Lacks even the most essential words in Danish!
",1
"But needed to have a shortcut key to switch back to stock keyboard so I can typo Chinese on my s3
",4
"The only thing missing is a swipe kind of input.
",4
"Needs swype,  sometimes doubles on letters
",4
"1. Still hasn't pashto language support.
",4
"2. It's limited for 3 languages to same time in Language and layout option.
",4
"It makes difficulty for those who are using more than 3 languages.
",4
"Since updating to the latest Android on my Samsung nexus s, no matter how many times I switch the keyboard to swift key my phone keeps defaulting back to the standard keyboard.
",5
"I would like it more if it has tailoring for WhatsApp chats!
",4
"More keyboard themes would be nice too!
",5
"I would like Japanese support as well.
",4
"useful, convenient, such a nice keyboard but hope there will be more language such as Chinese or Japanese.
",5
"I know you won't see this, but please please please make an option to take off the pop up letters on each key press.
",4
"The only qualm I have with it is the layout of the secondary keys.
",5
"I use the Spanish dictionary more than English.
",5
"Only wish its tablet counterpart were as intuitive.
",4
"Everything looks okay but without Chinese input is funny!...and no Swype input?
",2
"Do you sp vietnamese lang thank
",4
"Can call or swift all they want bur it's no swype
",1
"Love how it works, themes are great, just wish that we could have our own personal dictionary in there.
",4
"Please include an autotext feature, and change the arrow key to the top and it Will be a perfect keyboard
",4
"Brilliant but doesn't offer suggestions in many situations, such as browser address bars and username fields.
",4
"but needs more themes :/
",5
"Please add this feature, I'm texting a lot with whatsapp over sms/messaging.
",4
"please please support the 3x4 korean keypad.
",3
"admittedly swiftkey has great english support, but i need to be able to use both languages.
",3
"the only reason that i havent switched to swiftkey over the samsung keyboard is the lack of 3x4 keyboard.
",3
"The beta for Thai version expired but there is no introduction of Thai language in sight.
",1
"Need for themes!!!!!!
",5
"Such as iphone theme and Windows Phone theme!!!!
",5
"""insert dot after pressing double space"" is disabled?? ??!!
",5
"No if it could only play nice with Google's Chrome mobile browser
",4
"Always double check before tapping the send button...and you'll be fine.
",4
"Love the keyboard so much, but there are only a few skins to choose from unfortunately.
",5
"SwiftKey is decent, but its customization options are lacking and I'm not a fan of how close the keys are to one another with no spaces.
",3
"If Swiftkey added the split keyboard & a few customization options the prediction engine in Swiftkey may be able to outclass Thumb Keyboard but not at the moment.
",3
"No supporting for several languages...
",1
"If they make it so you can personalize the dictionary, I'll redownload it.
",3
"like my title says, this could really use the ability to learn from Google Voice, otherwise very good app!
",4
"I only wish it had options for alternate keyboards, such as XT9, which I prefer.
",5
"Brilliant predictive text but needs more customisation options, specifically, mic button, space bar and themes.
",5
"Although other language is supported these two language will make it a complete one single must install app.
",4
"Please make the default ICS theme available.
",5
"Needs ability to quickly and easily add words to a personal dictionary like Swype.
",4
"Faroese language is not registered, and I understand why because it is so small, but I wish I somehow could personalize the languages even more.
",4
"The only problem I have, which is not even really a problem, is the lack of this symbol ?
",5
"The only thing that can make it better for me is if it had Japanese.
",4
"PUT SOME NEW THEMES OUT!
",5
"But needs more customizable options such as keyboard color and dictionary.
",3
"For 5 star only need three ability to add custom themes.
",4
"Would love the option to have numbers above the Query like the default Galaxy Note keyboard!
",4
"Keep the themes coming
",5
"My only complaint is the lack of chinese input support.
",3
"Hopefully, we can see chinese language in the language pack support soon.
",3
"I'm forced to use other keyboards when i need to key in chinese characters.
",3
"It used to be the keyboard would recognize common phrases I used and predict the next words fairly accurately, but no more.
",3
"Might as well not even include the next-word prediction.
",3
"Feature request :sync my dictionary.
",5
"SwiftKey 3 is a great keyboard but some times it auto correct to much.
",4
"I wish it had emoji so bad.
",4
"Please support Vietnamese and Japanese!!!
",4
"When is more themes coming and update
",3
"Please allow use in places like browser searching and Google play while searching something.
",4
"Needs a close button though and some more themes
",3
"Uninstalling until SwiftKey swipe comes out
",3
"My only suggestion is that email address input is improved, it auto corrects my email address making it hard to log in to certain websites.
",4
"Nice word prediction, can't wait for the swipe edition :).
",5
"I lovee it ,  but can yall make more themes for the keyboard pleassee
",4
"Still quite buggy, lags terribly and slows down phone at times.
",3
"It helps to message really well,  but when it comes to filling up forms online (feedback, etc), the corrected words get inserted all over the place!
",4
"(1) somes crashes when cutting/copying text, although it restarts itself in 20sec.
",4
"(3) sometimes locks up so that scrolling through text is lost when exceeds bottom of typing area.
",4
"Keyboard shuts out randomly..
",1
"It seems to conflict with the carrier (KDDI au) email app in regards to auto-capitalisation.
",4
"If switched on the first letter of every word is capitialised.
",4
"If switched off then first letter is always lower case.
",4
"If only it didn't become disabled every time I plug my phone in.
",4
"After a month using it, the keyboard types all over the place, also sending texts before completed.
",4
"I use Google Chrome a lot and it crashes a lot as well and it's because of the keyboard.
",4
"It's alright I guess but it seems to have a knack for freezing up high end devices
",2
"Is there a way to improve the speed of closing the keyboard when I exit an app.
",4
"It always seems to lag behind.
",4
"Only gripe is that it crashed on a couple of occasions.
",4
"Keyboard will not show when I need to type so I uninstalled and reinstalled and now I cannot download the language pack so it won't let me past the welcome screen.
",5
