text,rating,informative
"please fix this asap, starting to get really annoying.
",1,0
"can not get on facebook where is some help.
",1,0
"sister loves it
",5,0
"tired of all the errors!
",2,0
"my mobile is low range one it troubleing to this app
",3,0
"i have installed and unistalled for many times but still having the same problem..
",5,0
"keep it up, inspite of encountering major or minor bugs i consider you as a champion of social network
",4,0
"facebook is worth so much money, but cannot even make an app that works.
",1,0
"samsung galaxy iii
",1,0
"itd be great if youd fix this.
",2,0
"i recently bought a samsung galaxy tab 10 inch, and i also have had the 7 inch galaxy tab.
",1,0
"the facebook app would work great on the 7 inch, but since the latest update, it has not been working properly.
",1,0
"fix these issues, and give us another, better update!
",1,0
"on top of all of that, i can't even give a review for the facebook app.
",1,0
"lol it is as if you know you're going to get a negative review, so you block those reviews from posting.
",1,0
"i just decided to go with the browser instead.
",1,0
"ittss okayyy !
",3,0
"carolene sears loves her facebook
",5,0
"still could use polishing but very updated for android
",4,0
"reception, in general, has never been great either.
",3,0
"any suggestions as to what i might try?
",3,0
"the constant 'upgrades' seem to be mostly backward motions and make it more difficult rather than easier or better.
",3,0
"the last update screwed it up on my phone!
",1,0
"this update seriously sucks.
",1,0
"when i know  i got an internet connection.
",3,0
"working better than the previous version but not so fast or cool.
",3,0
"fb app hasnt been the same in a long time, i see im not the only 1 having this problem.
",1,0
"after the last update i'm about ready for facebook to buy me a new phone because i'm going to throw mine against a wall.
",1,0
"its so annoying, you're better of just using the internet over this stupid app!
",1,0
"if you had a competitor, i would take all 400+ of my multi-national friends away with me.
",1,0
"this app is fucked up.
",1,0
"indeed an awesome app!
",5,0
"faster too but only wid a 3g connection!
",5,0
"thank you developers!
",4,0
"the worst facebook app i have ever used.
",1,0
"when i know for a fact that my network is available....
",1,0
"this app just keeps getting worse..
",1,0
"even on my amazing phone/wifi.
",1,0
"and my wifi works great on other apps.
",1,0
"so definitely not my connection.
",1,0
"uninstalling, til fixed!
",1,0
"i'm over having to uninstall and reinstall it, i'm just deleting it now.
",1,0
"get your act  together facebook, it's annoying!!!
",1,0
"terrible at updating.
",1,0
"please, just this, anything else i could care less about!
",1,0
"junk is all i can say won't work at all
",1,0
"not worth giving more then two stars
",2,0
"i've now completely lost faith in you facebook!
",1,0
"going to buy friendcaster pro now!
",1,0
"update and fix this crap!!!
",1,0
"i'm with all the other people, where's the update?
",1,0
"five star app now.
",5,0
"shocking app!
",1,0
"pls sort it!
",1,0
"using web acct atm
",1,0
"works great and likes it way better this way
",4,0
"im still havin trouble canceling the freakin app
",1,0
"i go on from computer it is there was much better before you started changing it!
",2,0
"the update messed up the whole app.
",1,0
"what take you guys so long to fix it.
",1,0
"i'm tired of waiting for you guys to fix it.
",1,0
"worked fine before update
",1,0
"loads alot better.
",5,0
"just few minor bugs.
",5,0
"fix it so i can actually use fb!!
",1,0
"need i say more.
",1,0
"overall, the app is good to use.
",3,0
"is a great app
",5,0
"had to uninstall and reinstall app a few times recently.
",1,0
"i've looked around, but can't find it.
",4,0
"has this moved, or is it no longer available?
",4,0
"it does not matter if it's a free service or not.
",1,0
"you really don't care about us as the consumer.
",1,0
"i personally have reported issues and my issues match alot of other people's.
",1,0
"so that to me shows you obviously dont care, otherwise the issues would have been corrected by now.
",1,0
"im using xperia neo ics.
",5,0
"i like the new features!
",5,0
"stupid that they haven't fixed this yet, after sending multiple reports...
",1,0
"i have tried redl and everything.
",1,0
"facebook is really awesome it is a way for me to keep in touch with family and friends.
",5,0
"new update isn't working
",1,0
"i do not have a facebook account, and haven't for 2+ yrs!
",1,0
"there is no way to delete or uninstall this app from my phone (vz thunderbolt).
",1,0
"i absolutely love it amazing
",5,0
"its getting better
",3,0
"fix this crap, it's s not even worth using
",1,0
"this app sucks.
",1,0
"the old version worked fine.
",1,0
"will download but won't work.
",1,0
"uninstalling and reinstalling to see if it fix problem.
",1,0
"last update sucks.
",2,0
"i've had to install and uninstall this app at least 20 times and it just messes up again.
",2,0
"samsung stratosphere
",2,0
"nice app with full of malware...
",4,0
"i like this fb app.
",5,0
"wtf have you done to this app?
",1,0
"i've contacted developer many times about problems with the last update, with no reply.
",2,0
"please fix, this used to be my favorite app.
",1,0
"it is the app not my phone as google+ and other apps work perfect.
",2,0
"ever since i updated the last time ..
",1,0
"the only thing i see is people's names & what they post.
",1,0
"it is very nice app
",4,0
"this is getting ridiculous.
",1,0
"you all seriously need to work out these kinks in the system or i may just drop facebook.
",1,0
"this app sucks.
",1,0
"love fb
",5,0
"best apps in india
",5,0
"it was a simple application...
",5,0
"1 step improvement..
",3,0
"my internet is working great for everything except for this app please fix this
",1,0
"is 1 of the worst apps on my phone, hard to believe considering how popular facebook is
",1,0
"making this kind of app this is embarrasing...:(
",1,0
"updating apps should improve performance and make you want to use it more.
",1,0
"this facebook app is terrible and constantly has problems :/
",1,0
"would just like to give some feedback to the developers on bugs for fixing when using this app with a galaxy y: 1.
",4,0
"its facebook lol ssdd
",5,0
"i will change my mind if its not guud
",5,0
"an improvement on the last incarnation i like the share option and the slightly improved animations.
",2,0
"this it's my third time reinstalling....
",2,0
"can't wait for an updated version.
",1,0
"this is the worse version so far!
",1,0
"could do with fixing really but there not massive issues.
",4,0
"it's an absolute joke.
",1,0
"ready to migrate fully to google+.
",1,0
"fed up gsiii user
",1,0
"weird errors.
",1,0
"some time later yep its still shit.
",1,0
"facebook seems to be getting worse.
",1,0
"i barely used the program.
",1,0
"i don't care about this program but it is consistiently wanting to update.
",1,0
"you tried to fix something that wasn't broken!!
",1,0
"pleased fix dev!!
",1,0
"samsung galaxy s3
",1,0
"horrible app!
",1,0
"facebook really downgraded, horrible.
",1,0
"half of these viewers switched to the mobile browser instead of this shi*t* app!
",1,0
"lyk u wud think in 2013 that a facebook app out of all things wud be perfect.
",1,0
"my account was hacked (not blaming the app) but does anyone know how to delete everything?
",3,0
"i hate the new update!!!!!
",4,0
"absolutely terrible app on htc sensation xe!!!
",1,0
"when using facebook through dolphin browser all works perfectly so avoid using this app till someone makes it work well.
",1,0
"this is a great app.
",4,0
"great app.
",4,0
"terrible application.
",1,0
"horrible app
",1,0
"very disappointing suddenly stops working...
",1,0
"i delete it but when i reinstall it says install updates then sends me to facebook through my browser.
",1,0
"if anyone else has problems with pictures showing up uninstall it then install it again it works :p
",5,0
"it does take time thoe ;)) - left 3y3-
",4,0
"u also can't use facebook apps what i wish u could.
",3,0
"so since updating my app i can't do a thing with facebook.
",2,0
"omg, are you guys fixing this soon?????????
",2,0
"i think its better to use the mobile website for accessing news feed...
",3,0
"its keep saying facebook has stop like really update app soon
",1,0
"i can't deal with this app anymore.
",1,0
"i'm not giving facebook access to my e-mail account.
",1,0
"seriously frustrating as my family like to see pics of my kids etc.
",2,0
