text,rating
"looking forward to playing too!
",1.0
"can't stop playing it
",5.0
"awesome game!
",5.0
"love it from day one
",5.0
"love it so much i can't live without it
",5.0
"i love templ run
",5.0
"i love this game
",5.0
"cant get 500k lifetime coins bonus however which leaves you pretty stuck.
",4.0
"great game
",5.0
"fun game
",5.0
"great quality i love it
",5.0
"great app
",5.0
"the graphicks are excellent but it has a bug,and it stops working somtimes!find solution to this pls
",3.0
"fun, but more of the same.
",4.0
"helps pass time!
",5.0
"best game i ever played way better than any other running game you can think of.
",5.0
"every 1 should download this app!
",5.0
"awesome i love it!
",5.0
"very addictive and time consuming.love it
",5.0
"well, other than the fact that it started not recording my highs scores anymore.
",1.0
"then it started losing all records of things i purchased or achieved.
",1.0
"huge improvement over the last temple run.
",5.0
"very impressed with the graphics and game changes.
",5.0
"as addictive as the original.
",5.0
"this is my favorite game
",5.0
"i downloaded and uninstalled this game several times and it consistently crashes before it loads.
",1.0
"this game is awesome i love it
",5.0
"doesn't work on my lg thrill.
",2.0
"negative 5 stars
",2.0
"fun game love to play
",5.0
"i love the new options and better graphics.
",4.0
"i have been anticipating this for ages, and i was not let down - amazing new graphics and lovely new features like the rope and mineshafts, plus the added scare of the giant monkey - works smoothly and perfectly on my samsung galaxy ace 2, five stars from me <3
",5.0
"helps me pass the time.
",5.0
"this temple run 2 experience is alot better than temple run 1 , when you play this game it's way more fun than usual and there is no lagging!
",5.0
"just add addicting as the first one
",5.0
"even after update i still cant play on my sidekick 4g
",1.0
"this game is amazingly fun
",5.0
"has major laging, sometimes pauses game on its own.
",3.0
"very addicting, can't put it down
",5.0
"overall this is much better game than the first.
",4.0
"i still have a problem with swiping upwards as it occasionally causes google now to open in the middle of the game.
",4.0
"graphics are much better and game is more responsive than the first.
",4.0
"good use of my hands and my brain while the code is compiling
",5.0
"now this game is addicting and fun but not recommended to those with mdd or history of such.
",3.0
"it makes one depressed playing this game, so if you're sensitive to flashing lights and prone to nausea, i'd recommend not downloading this game.
",3.0
"great game to play
",4.0
"cool aps.better than before.nice grapics also.
",5.0
"its excellent game doesn't give me trouble.
",5.0
"it's way bettrr than subway surfer and temple run. :) i recommend it.
",5.0
"i love this game.
",4.0
"great features
",4.0
"i love this game the only problem i have is when i try to use gems it glitches then takes all my gems and says im -1 for gems*** after the update works so much better!
",5.0
"i loved the first temple run, but it freezes on the startup screen :/ plz fix
",1.0
"everytime i open the app on my lg touch the imagi screen comes up and then i wait for about thirty seconds and it exits the whole app.the original temple run worked just great.
",1.0
"i have maybe five other apps and none of them do it.
",1.0
"turned the phone off and nothing.hope you can fix thus please!
",1.0
"i'd love to play temple run 2 heard great things.
",1.0
"its a really great game and i love all the new twists and turns they have!
",5.0
"bought a 50,000 coin pack, never showed up in my game.
",1.0
"love this game
",5.0
"fun and time killing.
",4.0
"great for those long hours on patrol.
",4.0
"very enjoyable and addictive.
",5.0
"stunning scenery and new features make this a great sequel and one of the best games on android
",5.0
"brilliant app love this game
",4.0
"best game yet need to play !
",5.0
"lost 25k coins.
",2.0
"power upgrade not working.
",2.0
"it is super fun
",5.0
"great game to play.
",4.0
"a wonderful sequel to temple run.
",5.0
"keeps you entertained beautifully.
",5.0
"not only that but it's free which is amazing.
",5.0
"also the new addition of gems to save you makes it such an amazing game.
",5.0
"but not as good as the 1st one: plz make it easier to use specials :-)
",4.0
"very nice games
",5.0
"i love this game but i get frustrated trying to play it because it lags so badly.
",2.0
"i will turn, jump, or slide but because it glitches i will end up dieing and it drives me nuts!
",2.0
"if this was fixed i wwould play allll the time.
",2.0
"ot also really wears my battery out.
",2.0
"good game but it lags a bit occasionally
",4.0
"wtf i cant download this at all i really want this so please fix this ( i have a galaxy s1)
",1.0
"i nice but sometime it freeze .
",4.0
"plez update it
",4.0
"love the new version
",5.0
"eeeh you know i got bored.
",3.0
"can you guys like add some suprise or money everytime day we play tr (temple run).
",3.0
"also some more missions or objectives
",3.0
"i love this game!
",5.0
"get it on ur devices.
",5.0
"lisa ann mass
",5.0
"this game was amazing and a lot of fun.
",5.0
"i would recommend it to any of my friends.
",5.0
"super?la primera!
",4.0
"lag to much but a good game with great graphics
",3.0
"its a great game to have.
",5.0
"a small bug, if my own powerup is active and i pick a powerup of same kind, the active duration doea not get extended.
",5.0
"i observed it with coin magnet not sure about others.
",5.0
"too easy i got 37 million with no hack
",4.0
"it is a great games ever.
",1.0
"it is very addictive than temple run1 but please, fix this!
",1.0
"wont open on huawei ascend
",1.0
"this game is so amazing.
",5.0
"i thought number 1 was great, but this is a must download!
",5.0
"it is a great game.
",5.0
"i play this game for hours.
",4.0
"kairul klecak
",3.0
"faulty menu screens make it impossible to change settings, change characters, or add powerups.
",1.0
"worked fine for a week until today.
",1.0
"five stars if it is fixed
",1.0
"it's a wonderful game.
",4.0
"the graphics are really awesome.
",4.0
"i love did game it is so much better than day first
",5.0
"i love sliding on ropes and instead of five monkeys their is two
",5.0
"this game is so much better then first temple run
",5.0
"great sequel.
",3.0
"purchasing extra content like the coin doubler and extra coins doesn't work, you'll get scammed.
",3.0
"just lost $10 dollars. :/
",3.0
"so fun to play
",5.0
"it doesn't work on my htc desire.
",1.0
"i don't know why but it doesn't. its a shame because the first temple run was so addictive
",1.0
"when you reach 500k lifetime coins, the progress bar is only half filled and you do not receive the exp.
",1.0
"always making it better for  different phones
",1.0
"this is the most epic game ever.
",5.0
"flipping amazing!
",5.0
"when i am running it would skip and i would die because when it skipped i ran into something.
",4.0
"please fix the skipping when i am running
",4.0
"the game runs smooth, i like it.
",5.0
"addictive and exciting.
",5.0
"only game i play now after mastering the first one.
",5.0
"double coin mode doesn't seem to work.
",4.0
"great game,  but spent $5 to get double coins but doesn't work.
",4.0
"great.entertaining.
",3.0
"lots of fun
",5.0
"i love this game, but i stop playing it because the random coin loss still isn't fixed!
",3.0
"it wont even let me open it it goes back to my home screen
",1.0
"this game is awesome at first it was confusing but now i can't stop playing it.
",5.0
"i had really enjoyed temple run but this is much more challenging
",5.0
"awesome app cant ask 4 more
",5.0
"great app
",5.0
"i love playin but some times it freezes and it makes me lose when it does and it makes my phone freeze to sometimes
",4.0
"it wont let me open and play, i have tried to redownload and it still doesn't work.
",2.0
"i'm thinking my phone is just to old.
",2.0
"it is fun toya c.t
",5.0
"my daughter loves this game like crazy:).
",5.0
"this game is so awesome
",5.0
"this one makes u think critically.
",5.0
"why i post ok is because i  suck at it i give it four stars.
",4.0
"wouldd open for like five seconds then force close
",1.0
"this game has a ton of problems that need to be solved.
",1.0
"it does not respond to your touch all th time, will randomly shut down, the objectives are chosen for you and if you previously had done what it is asking for it does not accept it, plus sometimes you can do something and it lets you live while other times it will kill you, etc. it gets on my nerves quickly.
",1.0
"the best running game but not better then temple run brave.
",4.0
"great job.like the new twists and turns.
",5.0
"when i open it up it says the intro thing but dose'nt open
",3.0
"great job for increase the visual quality
",5.0
"but now i cant play it any more.
",1.0
"when i change the visual setting from low to high.
",1.0
"it force close again and again when i open this game
",1.0
"best game ever i thought i loved temple run but i love temple run 2 so much better!
",4.0
"temple run 2
",5.0
"can't even get to the game just awful
",1.0
"wow the superb game.
",5.0
"good work guys:-)enjoying to the core!
",5.0
"download guys have fun:-);-)
",5.0
"this is a fun and additive game
",5.0
"greatest experience playing an android :)  :)
",5.0
"great game
",5.0
"pls increase the difficulty level as u proceed!
",4.0
"and pls get the oldie from temple run 1;-)
",4.0
"great follow up from temple run!
",5.0
"a few bugs, but nothing that won't be ironed out in the next update.
",5.0
"great sequel
",5.0
"my 6 and 3 year old daughters and i have made it a friendly competition, we all get on our tablets and see who can outlive the rest.
",5.0
